  0.000E+00  0.000E+00  0.000E+00  0.164E+02  0.148E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.882E-02  0.701E-03  0.767E-04  0.929E-05  0.139E-05  0.139E-05  0.929E-05  0.767E-04  0.701E-03  0.882E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.148E+02  0.164E+02  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.131E+02  0.114E+02  0.000E+00  0.121E+02  0.000E+00  0.122E+02  0.000E+00  0.123E+02  0.000E+00  0.124E+02  0.000E+00  0.127E+02  0.000E+00  0.124E+02  0.000E+00  0.124E+02  0.124E+02  0.000E+00  0.128E+02  0.000E+00  0.128E+02  0.000E+00  0.124E+02  0.000E+00  0.124E+02  0.124E+02  0.000E+00  0.127E+02  0.000E+00  0.127E+02  0.000E+00  0.124E+02  0.123E+02  0.000E+00  0.127E+02  0.000E+00  0.125E+02  0.123E+02  0.000E+00  0.128E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.992E-02  0.756E-03  0.811E-04  0.980E-05  0.147E-05  0.147E-05  0.980E-05  0.811E-04  0.756E-03  0.992E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.128E+02  0.000E+00  0.123E+02  0.125E+02  0.000E+00  0.127E+02  0.000E+00  0.123E+02  0.124E+02  0.000E+00  0.127E+02  0.000E+00  0.127E+02  0.000E+00  0.124E+02  0.124E+02  0.000E+00  0.124E+02  0.000E+00  0.128E+02  0.000E+00  0.128E+02  0.000E+00  0.124E+02  0.124E+02  0.000E+00  0.124E+02  0.000E+00  0.127E+02  0.000E+00  0.124E+02  0.000E+00  0.123E+02  0.000E+00  0.122E+02  0.000E+00  0.121E+02  0.000E+00  0.114E+02  0.131E+02  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.133E+02  0.000E+00  0.000E+00  0.113E+02  0.120E+02  0.000E+00  0.000E+00  0.120E+02  0.115E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.126E+02  0.000E+00  0.122E+02  0.123E+02  0.000E+00  0.124E+02  0.000E+00  0.127E+02  0.000E+00  0.127E+02  0.000E+00  0.123E+02  0.123E+02  0.000E+00  0.127E+02  0.000E+00  0.125E+02  0.123E+02  0.000E+00  0.128E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.988E-02  0.568E-03  0.572E-04  0.657E-05  0.931E-06  0.931E-06  0.657E-05  0.572E-04  0.568E-03  0.988E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.128E+02  0.000E+00  0.123E+02  0.125E+02  0.000E+00  0.127E+02  0.000E+00  0.123E+02  0.123E+02  0.000E+00  0.127E+02  0.000E+00  0.127E+02  0.000E+00  0.124E+02  0.000E+00  0.123E+02  0.122E+02  0.000E+00  0.126E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.115E+02  0.120E+02  0.000E+00  0.000E+00  0.120E+02  0.113E+02  0.000E+00  0.000E+00  0.133E+02  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.134E+02  0.000E+00  0.123E+02  0.107E+02  0.107E+02  0.000E+00  0.000E+00  0.123E+02  0.000E+00  0.109E+02  0.000E+00  0.000E+00  0.000E+00  0.123E+02  0.000E+00  0.116E+02  0.000E+00  0.121E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.124E+02  0.000E+00  0.121E+02  0.123E+02  0.000E+00  0.124E+02  0.000E+00  0.127E+02  0.000E+00  0.127E+02  0.000E+00  0.127E+02  0.000E+00  0.000E+00  0.127E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.105E-01  0.742E-03  0.738E-04  0.836E-05  0.118E-05  0.118E-05  0.836E-05  0.738E-04  0.742E-03  0.105E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.127E+02  0.000E+00  0.000E+00  0.127E+02  0.000E+00  0.127E+02  0.000E+00  0.127E+02  0.000E+00  0.124E+02  0.000E+00  0.123E+02  0.121E+02  0.000E+00  0.124E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.121E+02  0.000E+00  0.116E+02  0.000E+00  0.123E+02  0.000E+00  0.000E+00  0.000E+00  0.109E+02  0.000E+00  0.123E+02  0.000E+00  0.000E+00  0.107E+02  0.107E+02  0.123E+02  0.000E+00  0.134E+02  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.134E+02  0.000E+00  0.118E+02  0.119E+02  0.114E+02  0.108E+02  0.000E+00  0.000E+00  0.117E+02  0.116E+02  0.117E+02  0.107E+02  0.000E+00  0.000E+00  0.123E+02  0.000E+00  0.121E+02  0.000E+00  0.119E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.124E+02  0.000E+00  0.126E+02  0.000E+00  0.124E+02  0.000E+00  0.127E+02  0.000E+00  0.000E+00  0.127E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.904E-02  0.686E-03  0.668E-04  0.749E-05  0.106E-05  0.106E-05  0.749E-05  0.668E-04  0.686E-03  0.904E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.127E+02  0.000E+00  0.000E+00  0.127E+02  0.000E+00  0.124E+02  0.000E+00  0.126E+02  0.000E+00  0.124E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.119E+02  0.000E+00  0.121E+02  0.000E+00  0.123E+02  0.000E+00  0.000E+00  0.107E+02  0.117E+02  0.116E+02  0.117E+02  0.000E+00  0.000E+00  0.108E+02  0.114E+02  0.119E+02  0.118E+02  0.000E+00  0.134E+02  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.135E+02  0.000E+00  0.121E+02  0.000E+00  0.105E+02  0.000E+00  0.121E+02  0.000E+00  0.119E+02  0.000E+00  0.123E+02  0.845E+01  0.102E+02  0.108E+02  0.000E+00  0.111E+02  0.118E+02  0.119E+02  0.000E+00  0.120E+02  0.116E+02  0.108E+02  0.000E+00  0.119E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.127E+02  0.000E+00  0.127E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.104E-01  0.689E-03  0.597E-04  0.649E-05  0.912E-06  0.912E-06  0.649E-05  0.597E-04  0.689E-03  0.104E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.127E+02  0.000E+00  0.127E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.119E+02  0.000E+00  0.108E+02  0.116E+02  0.120E+02  0.000E+00  0.119E+02  0.118E+02  0.111E+02  0.000E+00  0.108E+02  0.102E+02  0.845E+01  0.123E+02  0.000E+00  0.119E+02  0.000E+00  0.121E+02  0.000E+00  0.105E+02  0.000E+00  0.121E+02  0.000E+00  0.135E+02  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.135E+02  0.000E+00  0.119E+02  0.000E+00  0.000E+00  0.122E+02  0.115E+02  0.000E+00  0.000E+00  0.121E+02  0.000E+00  0.000E+00  0.115E+02  0.119E+02  0.000E+00  0.121E+02  0.000E+00  0.115E+02  0.118E+02  0.117E+02  0.000E+00  0.119E+02  0.000E+00  0.120E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.124E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.897E-02  0.531E-03  0.544E-04  0.631E-05  0.909E-06  0.909E-06  0.631E-05  0.544E-04  0.531E-03  0.897E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.124E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.120E+02  0.000E+00  0.119E+02  0.000E+00  0.117E+02  0.118E+02  0.115E+02  0.000E+00  0.121E+02  0.000E+00  0.119E+02  0.115E+02  0.000E+00  0.000E+00  0.121E+02  0.000E+00  0.000E+00  0.115E+02  0.122E+02  0.000E+00  0.000E+00  0.119E+02  0.000E+00  0.135E+02  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.135E+02  0.000E+00  0.118E+02  0.118E+02  0.109E+02  0.000E+00  0.000E+00  0.122E+02  0.106E+02  0.000E+00  0.123E+02  0.000E+00  0.119E+02  0.119E+02  0.000E+00  0.000E+00  0.114E+02  0.121E+02  0.000E+00  0.000E+00  0.000E+00  0.123E+02  0.000E+00  0.113E+02  0.000E+00  0.123E+02  0.000E+00  0.122E+02  0.000E+00  0.121E+02  0.000E+00  0.122E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.124E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.131E-01  0.726E-03  0.580E-04  0.619E-05  0.881E-06  0.881E-06  0.619E-05  0.580E-04  0.726E-03  0.131E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.124E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.122E+02  0.000E+00  0.121E+02  0.000E+00  0.122E+02  0.000E+00  0.123E+02  0.000E+00  0.113E+02  0.000E+00  0.123E+02  0.000E+00  0.000E+00  0.000E+00  0.121E+02  0.114E+02  0.000E+00  0.000E+00  0.119E+02  0.119E+02  0.000E+00  0.123E+02  0.000E+00  0.106E+02  0.122E+02  0.000E+00  0.000E+00  0.109E+02  0.118E+02  0.118E+02  0.000E+00  0.135E+02  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.135E+02  0.000E+00  0.116E+02  0.000E+00  0.120E+02  0.121E+02  0.108E+02  0.000E+00  0.121E+02  0.120E+02  0.108E+02  0.108E+02  0.000E+00  0.116E+02  0.000E+00  0.123E+02  0.000E+00  0.115E+02  0.000E+00  0.000E+00  0.118E+02  0.118E+02  0.000E+00  0.117E+02  0.000E+00  0.118E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.124E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.716E-02  0.547E-03  0.496E-04  0.546E-05  0.784E-06  0.784E-06  0.546E-05  0.496E-04  0.547E-03  0.716E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.124E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.122E+02  0.000E+00  0.118E+02  0.000E+00  0.117E+02  0.000E+00  0.118E+02  0.118E+02  0.000E+00  0.000E+00  0.115E+02  0.000E+00  0.123E+02  0.000E+00  0.116E+02  0.000E+00  0.108E+02  0.108E+02  0.120E+02  0.121E+02  0.000E+00  0.108E+02  0.121E+02  0.120E+02  0.000E+00  0.116E+02  0.000E+00  0.135E+02  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.135E+02  0.000E+00  0.115E+02  0.000E+00  0.000E+00  0.000E+00  0.121E+02  0.109E+02  0.000E+00  0.118E+02  0.120E+02  0.000E+00  0.000E+00  0.120E+02  0.000E+00  0.120E+02  0.000E+00  0.121E+02  0.117E+02  0.000E+00  0.116E+02  0.120E+02  0.000E+00  0.118E+02  0.000E+00  0.119E+02  0.000E+00  0.120E+02  0.000E+00  0.123E+02  0.000E+00  0.122E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.557E-02  0.346E-03  0.374E-04  0.455E-05  0.675E-06  0.675E-06  0.455E-05  0.374E-04  0.346E-03  0.557E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.123E+02  0.000E+00  0.122E+02  0.000E+00  0.123E+02  0.000E+00  0.120E+02  0.000E+00  0.119E+02  0.000E+00  0.118E+02  0.000E+00  0.120E+02  0.116E+02  0.000E+00  0.117E+02  0.121E+02  0.000E+00  0.120E+02  0.000E+00  0.120E+02  0.000E+00  0.000E+00  0.120E+02  0.118E+02  0.000E+00  0.109E+02  0.121E+02  0.000E+00  0.000E+00  0.000E+00  0.115E+02  0.000E+00  0.135E+02  0.000E+00  0.000E+00  0.000E+00
