 -0.700E+01 -0.700E+01 -0.700E+01  0.148E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.150E+02  0.150E+02  0.150E+02  0.150E+02  0.150E+02  0.150E+02  0.150E+02  0.150E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.293E-11 -0.868E-14 -0.121E-13  0.203E-14 -0.544E-13 -0.544E-13  0.203E-14 -0.121E-13 -0.868E-14  0.293E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.150E+02  0.150E+02  0.150E+02  0.150E+02  0.150E+02  0.150E+02  0.150E+02  0.150E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.148E+02 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.152E+02  0.139E+02  0.139E+02  0.138E+02  0.140E+02  0.139E+02  0.142E+02  0.140E+02  0.143E+02  0.141E+02  0.148E+02  0.148E+02  0.145E+02  0.143E+02  0.148E+02  0.150E+02  0.143E+02  0.149E+02  0.149E+02  0.149E+02  0.150E+02  0.146E+02  0.144E+02  0.148E+02  0.150E+02  0.142E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.148E+02  0.150E+02  0.142E+02  0.149E+02  0.149E+02  0.149E+02  0.151E+02  0.144E+02  0.150E+02  0.150E+02  0.151E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.169E-09 -0.337E-11 -0.249E-11 -0.156E-11 -0.322E-11 -0.322E-11 -0.156E-11 -0.249E-11 -0.337E-11  0.169E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.151E+02  0.150E+02  0.150E+02  0.144E+02  0.151E+02  0.149E+02  0.149E+02  0.149E+02  0.142E+02  0.150E+02  0.148E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.142E+02  0.150E+02  0.148E+02  0.144E+02  0.146E+02  0.150E+02  0.149E+02  0.149E+02  0.149E+02  0.143E+02  0.150E+02  0.148E+02  0.143E+02  0.145E+02  0.148E+02  0.148E+02  0.141E+02  0.143E+02  0.140E+02  0.142E+02  0.139E+02  0.140E+02  0.138E+02  0.139E+02  0.139E+02  0.152E+02 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.154E+02  0.139E+02  0.137E+02  0.137E+02  0.137E+02  0.137E+02  0.138E+02  0.137E+02  0.138E+02  0.139E+02  0.138E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.141E+02  0.139E+02  0.143E+02  0.140E+02  0.148E+02  0.148E+02  0.147E+02  0.149E+02  0.142E+02  0.145E+02  0.143E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.148E+02  0.150E+02  0.143E+02  0.149E+02  0.149E+02  0.149E+02  0.151E+02  0.144E+02  0.150E+02  0.150E+02  0.151E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.219E-09 -0.162E-11 -0.154E-11 -0.146E-11 -0.268E-11 -0.268E-11 -0.146E-11 -0.154E-11 -0.162E-11  0.219E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.151E+02  0.150E+02  0.150E+02  0.144E+02  0.151E+02  0.149E+02  0.149E+02  0.149E+02  0.143E+02  0.150E+02  0.148E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.143E+02  0.145E+02  0.142E+02  0.149E+02  0.147E+02  0.148E+02  0.148E+02  0.140E+02  0.143E+02  0.139E+02  0.141E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.138E+02  0.139E+02  0.138E+02  0.137E+02  0.138E+02  0.137E+02  0.137E+02  0.137E+02  0.137E+02  0.139E+02  0.154E+02 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.155E+02  0.140E+02  0.137E+02  0.138E+02  0.138E+02  0.139E+02  0.139E+02  0.137E+02  0.138E+02  0.138E+02  0.139E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.140E+02  0.139E+02  0.140E+02  0.139E+02  0.140E+02  0.140E+02  0.141E+02  0.140E+02  0.143E+02  0.140E+02  0.147E+02  0.149E+02  0.142E+02  0.144E+02  0.143E+02  0.148E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.148E+02  0.151E+02  0.149E+02  0.151E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.142E-09  0.140E-11  0.339E-11  0.413E-11  0.663E-11  0.663E-11  0.413E-11  0.339E-11  0.140E-11  0.142E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.151E+02  0.149E+02  0.151E+02  0.148E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.148E+02  0.143E+02  0.144E+02  0.142E+02  0.149E+02  0.147E+02  0.140E+02  0.143E+02  0.140E+02  0.141E+02  0.140E+02  0.140E+02  0.139E+02  0.140E+02  0.139E+02  0.140E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.139E+02  0.138E+02  0.138E+02  0.137E+02  0.139E+02  0.139E+02  0.138E+02  0.138E+02  0.137E+02  0.140E+02  0.155E+02 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.155E+02  0.140E+02  0.138E+02  0.138E+02  0.138E+02  0.139E+02  0.140E+02  0.140E+02  0.138E+02  0.139E+02  0.139E+02  0.140E+02  0.140E+02  0.141E+02  0.139E+02  0.140E+02  0.139E+02  0.140E+02  0.140E+02  0.141E+02  0.140E+02  0.141E+02  0.140E+02  0.141E+02  0.140E+02  0.141E+02  0.141E+02  0.142E+02  0.141E+02  0.143E+02  0.141E+02  0.148E+02  0.148E+02  0.145E+02  0.142E+02  0.149E+02  0.149E+02  0.148E+02  0.151E+02  0.149E+02  0.151E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.107E-09  0.363E-11  0.411E-11  0.386E-11  0.660E-11  0.660E-11  0.386E-11  0.411E-11  0.363E-11  0.107E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.151E+02  0.149E+02  0.151E+02  0.148E+02  0.149E+02  0.149E+02  0.142E+02  0.145E+02  0.148E+02  0.148E+02  0.141E+02  0.143E+02  0.141E+02  0.142E+02  0.141E+02  0.141E+02  0.140E+02  0.141E+02  0.140E+02  0.141E+02  0.140E+02  0.141E+02  0.140E+02  0.140E+02  0.139E+02  0.140E+02  0.139E+02  0.141E+02  0.140E+02  0.140E+02  0.139E+02  0.139E+02  0.138E+02  0.140E+02  0.140E+02  0.139E+02  0.138E+02  0.138E+02  0.138E+02  0.140E+02  0.155E+02 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.156E+02  0.140E+02  0.137E+02  0.138E+02  0.138E+02  0.137E+02  0.137E+02  0.139E+02  0.138E+02  0.138E+02  0.138E+02  0.139E+02  0.139E+02  0.140E+02  0.140E+02  0.140E+02  0.139E+02  0.140E+02  0.141E+02  0.140E+02  0.141E+02  0.141E+02  0.142E+02  0.142E+02  0.142E+02  0.142E+02  0.143E+02  0.142E+02  0.143E+02  0.142E+02  0.143E+02  0.143E+02  0.144E+02  0.143E+02  0.145E+02  0.143E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.151E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.837E-10  0.236E-11  0.545E-11  0.663E-11  0.105E-10  0.105E-10  0.663E-11  0.545E-11  0.236E-11  0.837E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.151E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.143E+02  0.145E+02  0.143E+02  0.144E+02  0.143E+02  0.143E+02  0.142E+02  0.143E+02  0.142E+02  0.143E+02  0.142E+02  0.142E+02  0.142E+02  0.142E+02  0.141E+02  0.141E+02  0.140E+02  0.141E+02  0.140E+02  0.139E+02  0.140E+02  0.140E+02  0.140E+02  0.139E+02  0.139E+02  0.138E+02  0.138E+02  0.138E+02  0.139E+02  0.137E+02  0.137E+02  0.138E+02  0.138E+02  0.137E+02  0.140E+02  0.156E+02 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.156E+02  0.140E+02  0.137E+02  0.137E+02  0.138E+02  0.137E+02  0.137E+02  0.138E+02  0.138E+02  0.137E+02  0.138E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.139E+02  0.140E+02  0.139E+02  0.140E+02  0.140E+02  0.140E+02  0.141E+02  0.141E+02  0.142E+02  0.141E+02  0.142E+02  0.142E+02  0.142E+02  0.143E+02  0.143E+02  0.143E+02  0.144E+02  0.144E+02  0.145E+02  0.145E+02  0.146E+02  0.146E+02  0.146E+02  0.146E+02  0.152E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.148E-09  0.104E-11 -0.125E-11 -0.263E-11 -0.396E-11 -0.396E-11 -0.263E-11 -0.125E-11  0.104E-11  0.148E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.152E+02  0.146E+02  0.146E+02  0.146E+02  0.146E+02  0.145E+02  0.145E+02  0.144E+02  0.144E+02  0.143E+02  0.143E+02  0.143E+02  0.142E+02  0.142E+02  0.142E+02  0.141E+02  0.142E+02  0.141E+02  0.141E+02  0.140E+02  0.140E+02  0.140E+02  0.139E+02  0.140E+02  0.139E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.138E+02  0.137E+02  0.138E+02  0.138E+02  0.137E+02  0.137E+02  0.138E+02  0.137E+02  0.137E+02  0.140E+02  0.156E+02 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.156E+02  0.140E+02  0.135E+02  0.136E+02  0.136E+02  0.136E+02  0.137E+02  0.136E+02  0.136E+02  0.137E+02  0.136E+02  0.137E+02  0.137E+02  0.137E+02  0.137E+02  0.138E+02  0.138E+02  0.137E+02  0.139E+02  0.138E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.140E+02  0.139E+02  0.140E+02  0.140E+02  0.141E+02  0.141E+02  0.141E+02  0.141E+02  0.142E+02  0.142E+02  0.142E+02  0.142E+02  0.144E+02  0.143E+02  0.146E+02  0.144E+02  0.151E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.111E-09  0.162E-11  0.573E-11  0.765E-11  0.121E-10  0.121E-10  0.765E-11  0.573E-11  0.162E-11  0.111E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.151E+02  0.144E+02  0.146E+02  0.143E+02  0.144E+02  0.142E+02  0.142E+02  0.142E+02  0.142E+02  0.141E+02  0.141E+02  0.141E+02  0.141E+02  0.140E+02  0.140E+02  0.139E+02  0.140E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.138E+02  0.139E+02  0.137E+02  0.138E+02  0.138E+02  0.137E+02  0.137E+02  0.137E+02  0.137E+02  0.136E+02  0.137E+02  0.136E+02  0.136E+02  0.137E+02  0.136E+02  0.136E+02  0.136E+02  0.135E+02  0.140E+02  0.156E+02 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.156E+02  0.140E+02  0.135E+02  0.136E+02  0.135E+02  0.135E+02  0.136E+02  0.137E+02  0.135E+02  0.135E+02  0.136E+02  0.137E+02  0.138E+02  0.137E+02  0.137E+02  0.136E+02  0.137E+02  0.137E+02  0.138E+02  0.138E+02  0.137E+02  0.137E+02  0.138E+02  0.138E+02  0.138E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.139E+02  0.139E+02  0.140E+02  0.140E+02  0.141E+02  0.140E+02  0.142E+02  0.141E+02  0.144E+02  0.142E+02  0.150E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.142E-09  0.126E-11 -0.112E-11 -0.249E-11 -0.395E-11 -0.395E-11 -0.249E-11 -0.112E-11  0.126E-11  0.142E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.150E+02  0.142E+02  0.144E+02  0.141E+02  0.142E+02  0.140E+02  0.141E+02  0.140E+02  0.140E+02  0.139E+02  0.139E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.138E+02  0.138E+02  0.138E+02  0.137E+02  0.137E+02  0.138E+02  0.138E+02  0.137E+02  0.137E+02  0.136E+02  0.137E+02  0.137E+02  0.138E+02  0.137E+02  0.136E+02  0.135E+02  0.135E+02  0.137E+02  0.136E+02  0.135E+02  0.135E+02  0.136E+02  0.135E+02  0.140E+02  0.156E+02 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.156E+02  0.140E+02  0.136E+02  0.136E+02  0.137E+02  0.137E+02  0.136E+02  0.137E+02  0.137E+02  0.137E+02  0.137E+02  0.137E+02  0.138E+02  0.137E+02  0.137E+02  0.137E+02  0.138E+02  0.138E+02  0.138E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.140E+02  0.140E+02  0.140E+02  0.139E+02  0.140E+02  0.140E+02  0.141E+02  0.140E+02  0.141E+02  0.141E+02  0.142E+02  0.141E+02  0.144E+02  0.142E+02  0.150E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.219E-09  0.178E-11 -0.648E-11 -0.108E-10 -0.163E-10 -0.163E-10 -0.108E-10 -0.648E-11  0.178E-11  0.219E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.150E+02  0.142E+02  0.144E+02  0.141E+02  0.142E+02  0.141E+02  0.141E+02  0.140E+02  0.141E+02  0.140E+02  0.140E+02  0.139E+02  0.140E+02  0.140E+02  0.140E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.138E+02  0.139E+02  0.139E+02  0.138E+02  0.138E+02  0.138E+02  0.137E+02  0.137E+02  0.137E+02  0.138E+02  0.137E+02  0.137E+02  0.137E+02  0.137E+02  0.137E+02  0.136E+02  0.137E+02  0.137E+02  0.136E+02  0.136E+02  0.140E+02  0.156E+02 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.156E+02  0.139E+02  0.130E+02  0.129E+02  0.129E+02  0.129E+02  0.129E+02  0.129E+02  0.129E+02  0.129E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.131E+02  0.131E+02  0.131E+02  0.131E+02  0.131E+02  0.131E+02  0.132E+02  0.132E+02  0.132E+02  0.132E+02  0.133E+02  0.132E+02  0.133E+02  0.133E+02  0.134E+02  0.134E+02  0.135E+02  0.134E+02  0.136E+02  0.135E+02  0.148E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.158E-09 -0.172E-11  0.117E-12  0.108E-11  0.843E-12  0.843E-12  0.108E-11  0.117E-12 -0.172E-11  0.158E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.148E+02  0.135E+02  0.136E+02  0.134E+02  0.135E+02  0.134E+02  0.134E+02  0.133E+02  0.133E+02  0.132E+02  0.133E+02  0.132E+02  0.132E+02  0.132E+02  0.132E+02  0.131E+02  0.131E+02  0.131E+02  0.131E+02  0.131E+02  0.131E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.130E+02  0.129E+02  0.129E+02  0.129E+02  0.129E+02  0.129E+02  0.129E+02  0.129E+02  0.130E+02  0.139E+02  0.156E+02 -0.700E+01 -0.700E+01 -0.700E+01
