   1100.3506097560976        1100.3553317073170        1100.3715902439023        1100.4079170731707        1100.4842292682927        1100.6401170731708        1100.9417902439025        1101.4756682926829        1102.3117463414635        1103.4355658536585        1104.1505317073170        1104.3465658536586        1104.5950682926830        1104.9063268292682        1105.2876195121951        1105.7359560975610        1106.2238878048781        1106.6773609756096        1106.9561609756097        1106.8757902439024        1106.3206048780487        1105.3713170731708        1104.2406439024389        1103.1086390243902        1102.0761414634146        1101.1907756097562        1100.4692439024391        1099.9113658536585        1099.5122097560975        1099.2741024390243        1050.1524731707318        970.91823506442790        871.75798516204600        785.02748926200695        708.75443186255359        641.69550956657554        583.00749707145633        532.07008980866840        488.36356891839114        451.38473252635686        420.59484576337371        395.39691526747362        375.13669269816472        359.12257711831313        346.65547832877780        337.06211245607182        329.72516595080049        324.10593127684496        319.75730964467004        316.32693479109724        313.55176103084733        311.24648965247945        309.28849668098394        307.60179226864506        306.14206169465047        304.88410386567745        303.81237016790311        302.91454509957043        302.17789535337761        301.58764935572043        301.12687622022645        300.77715736040614        300.51960952752825        300.33598594299099        300.20952362358452        300.12559156579459        300.07198360015616        300.03892620070280        300.01881686841074        300.00567746973832     
   1430.8768780487806        1430.8781951219512        1430.8832195121952        1430.8957560975609        1430.9246341463415        1430.9866829268292        1431.1092195121951        1431.3259024390243        1431.6611219512195        1432.1029756097560        1432.3768292682928        1432.4516097560977        1432.5458536585365        1432.6629268292681        1432.8045853658537        1432.9679024390243        1433.1392682926830        1433.2854146341463        1433.3451707317072        1433.2381951219513        1432.9109268292682        1432.3911707317072        1431.7648780487805        1431.1088292682928        1430.4702439024391        1429.8764390243903        1429.3435609756098        1428.8829268292684        1428.5092682926829        1428.2509268292683        1331.6832829268292        1226.6921512195122        1138.8978146341462        1063.2450780487804        997.90105427567346        897.72963686060120        807.70706755173751        727.26118703631380        656.01026942600549        593.63490823896916        539.77985162046070        493.98887153455672        455.67489262007030        424.12374072627875        398.52553689964856        378.02218274111669        361.76057008980865        348.94017571261219        338.84893401015228        330.88394767668876        324.55748926200698        319.49094884810614        315.40055837563455        312.07904334244438        309.37663022256930        307.18391643889106        305.41809839906279        304.01297930495900        302.91243654822330        302.06681374463102        301.43122608356111        300.96514642717688        300.63251464271764        300.40206559937519        300.24746973838342        300.14728621632173        300.08465833658727        300.04671222178837        300.02377196407656        300.00811011323697     
   1648.4673170731708        1648.4685853658536        1648.4730243902441        1648.4835609756096        1648.5067804878049        1648.5559024390245        1648.6525853658536        1648.8250731707317        1649.0956097560977        1649.4584390243901        1649.6879512195121        1649.7507804878046        1649.8302926829267        1649.9296585365853        1650.0509268292685        1650.1924878048781        1650.3445853658536        1650.4815609756097        1650.5554146341462        1650.5027804878048        1650.2835121951221        1649.9250731707316        1649.5015609756097        1649.0749268292684        1648.6775121951218        1648.3219024390246        1648.0097073170732        1647.7376585365855        1647.5040487804879        1647.3175609756099        1543.6607317073172        1410.9861951219511        1298.1084829268293        1199.7834926829269        1114.5921365853658        1041.7006243902438        966.48914486528679        870.82338930105414        784.56423272159304        707.48203826630220        639.37907067551737        579.99765716516981        528.95732135884407        485.72643498633346        449.62928543537674        419.88008590394372        395.63408824677856        376.04266692698155        360.30281530652087        347.69336587270595        337.59600937133928        329.50136274892617        323.00324092151499        317.78515033190160        313.60315111284655        310.26844201483794        307.63207731354936        305.57295587661065        303.98946505271380        302.79418586489646        301.91105818039824        301.27403748535733        300.82654822335024        300.52115970324087        300.31917610308471        300.18998828582585        300.11014057008975        300.06215931276842        300.03307692307692        300.01227645450996     
   1816.7324390243903        1816.7338048780487        1816.7384390243901        1816.7493170731709        1816.7730731707315        1816.8232195121950        1816.9227804878046        1817.1022926829269        1817.3874146341464        1817.7741951219514        1818.0213658536586        1818.0891219512196        1818.1750243902438        1818.2824878048782        1818.4140000000002        1818.5680975609757        1818.7346341463413        1818.8865853658538        1818.9734146341464        1818.9290243902440        1818.7132195121949        1818.3568292682926        1817.9368292682927        1817.5159512195123        1817.1261463414635        1816.7785365853661        1816.4722926829268        1816.2011707317074        1815.9604878048781        1815.7584390243901        1710.2231707317073        1559.5942439024391        1429.9578048780488        1316.3409170731707        1217.1095463414633        1131.3714829268292        1058.5953219512196        997.33834439672000        902.42178836392031        816.25595470519318        738.63853963295594        669.44224912143693        608.49433814916040        555.50292854353756        510.03315111284655        471.50823896915261        439.23764154627094        412.46337368215541        390.41250292854346        372.34420148379530        357.58568527918777        345.55308473252632        335.75812573213585        327.80341663412725        321.37016009371337        316.20262007028498        312.09252245216715        308.86593127684495        306.37354939476762        304.48459195626702        303.08354549004298        302.06892620070283        301.35300273330722        300.86172588832483        300.53441233893005        300.32291682936352        300.19025380710656        300.10880905896130        300.05802030456852        300.02103475204996     
   1949.2873170731709        1949.2887317073173        1949.2935609756098        1949.3047317073172        1949.3290243902438        1949.3804878048782        1949.4831219512196        1949.6693658536585        1949.9670731707317        1950.3735609756097        1950.6346829268293        1950.7062926829267        1950.7971707317074        1950.9109756097564        1951.0503902439023        1951.2140975609759        1951.3915121951222        1951.5545365853659        1951.6501463414636        1951.6098536585366        1951.3926829268294        1951.0318048780489        1950.6068292682928        1950.1818048780488        1949.7884390243903        1949.4369756097562        1949.1247804878049        1948.8435121951220        1948.5876097560977        1948.3691707317075        1849.3164390243901        1697.5689268292681        1564.0709756097560        1444.4960000000001        1337.4279073170733        1242.3159463414634        1159.0277902439025        1087.5255853658537        1027.5393317073172        962.70449043342433        880.16598984771565        802.31753221397878        730.46040609137049        664.95353377586878        606.29644670050754        554.74447481452557        510.18801249511915        472.22741116751263        440.26739554861382        413.60292854353764        391.49839906286599        373.25018742678634        358.22742288168678        345.89146427176883        335.79751269035529        327.58413900819994        320.95674345958611        315.67023037875828        311.51434986333459        308.30350644279582        305.87108941819594        304.06739554861383        302.75975400234279        301.83337368215535        301.19191331511126        300.75719640765317        300.46776259273719        300.27644279578288        300.14693479109724        300.04895743850057     
   2056.5678865979380        2056.5688144329897        2056.5721649484535        2056.5797422680412        2056.5969587628865        2056.6357216494848        2056.7196391752577        2056.8852577319585        2057.1711855670101        2057.5863917525771        2057.8636082474227        2057.9398453608246        2058.0368041237116        2058.1585051546390        2058.3077319587628        2058.4825773195876        2058.6704639175259        2058.8389690721651        2058.9299999999998        2058.8744845360825        2058.6424742268041        2058.2788659793814        2057.8607731958764        2057.4437628865981        2057.0539175257732        2056.6977835051548        2056.3699484536082        2056.0599999999999        2055.7658762886599        2055.5204123711342        2029.9651030927837        1974.9467317073172        1880.5100000000002        1784.1449756097561        1684.3305853658537        1581.5168780487804        1477.5437560975608        1375.2507317073171        1278.0414878048780        1189.7190439024389        1113.6039512195121        1051.1250439024391        1000.1743414634146        905.46083561108935        812.86044513861771        729.09964857477541        655.22901210464659        591.38461538461524        537.32342834830138        492.26641936743454        455.12842639593902        424.71577508785629        399.87575165950796        379.58877001171413        363.00875048809058        349.46329949238577        338.42920734088239        329.49738773916437        322.33822725497851        316.67388129636856        312.26009371339313        308.87707926591173        306.32700117141735        304.43499414291284        303.05099180007807        302.05037875829754        301.33255368996481        300.81722764545100        300.43885201093326        300.13925029285434     
   2147.2635567010307        2147.2646907216495        2147.2686082474229        2147.2779381443297        2147.2990206185568        2147.3462371134019        2147.4462886597939        2147.6392783505153        2147.9649484536085        2148.4290206185565        2148.7353092783505        2148.8194845360827        2148.9264948453610        2149.0607731958762        2149.2253608247424        2149.4184536082475        2149.6267525773196        2149.8153608247421        2149.9208247422680        2149.8652577319590        2149.6106185567010        2149.2030412371132        2148.7296391752575        2148.2546391752576        2147.8079381443299        2147.3968041237113        2147.0158762886599        2146.6591237113403        2146.3434536082473        2146.1610309278349        2188.0148969072166        2257.1962886597939        2306.5229381443296        2332.7486597938146        2334.4781443298971        2311.4096391752578        2264.1413402061858        2193.9757216494845        2103.1473195876288        1997.6683902439026        1759.4333658536586        1547.7502926829270        1365.1777560975609        1215.2264536585365        1100.2833853658537        1018.0027024390243        907.60937133932055        795.44978524014039        700.60156188988663        622.20773135493937        558.48430300663802        507.19152674736421        466.03955486138221        432.95978133541581        406.23580632565404        384.52824677860201        366.83269035532993        352.40743850058567        340.69620460757511        331.26206559937521        323.74032018742679        317.81117922686445        313.18855915657940        309.61885591565795        306.88341272940255        304.79992971495506        303.21982428738772        302.02097227645447        301.09675126903551        300.34342834830142     
   2221.8209278350514        2221.8218041237114        2221.8251030927836        2221.8338144329896        2221.8553092783504        2221.9056185567010        2222.0139690721649        2222.2226804123711        2222.5721134020619        2223.0655154639176        2223.3888659793815        2223.4776804123712        2223.5904639175255        2223.7319072164951        2223.9051030927835        2224.1081443298967        2224.3268041237111        2224.5242268041238        2224.6323195876289        2224.5661340206184        2224.2798453608248        2223.8176804123714        2223.2709278350517        2222.7060309278349        2222.1502577319588        2221.6045876288663        2221.0588144329895        2220.5148453608249        2220.0407216494846        2219.8934536082475        2391.0145360824740        2663.3326288659791        2866.3582989690722        3000.1103571428571        3036.4911538461538        3040.6294780219778        3016.4317032967033        2940.8928865979378        2815.4978865979378        2664.1389690721649        2496.0330927835048        2317.6551030927835        2134.1624226804124        1895.2691219512194        1556.4923902439025        1308.5988682926829        1137.9830195121951        1027.8321560975610        905.63483014447468        785.60210855134710        688.15732135884411        610.32381882077311        548.53920343615766        499.43549394767660        460.16673174541188        428.49714955095658        402.75751659507995        381.73778992581020        364.56234283483013        350.57557204217102        339.25506442795785        330.15750097618115        322.89341663412728        317.12147598594299        312.55101913315110        308.94356501366650        306.10727840687230        303.88258492776259        302.12098399062859        300.66251854744240     
   2285.6432474226804        2285.6424742268041        2285.6409278350516        2285.6420618556704        2285.6541752577318        2285.6948969072164        2285.7958247422680        2286.0017010309275        2286.3538659793812        2286.8538144329896        2287.1802577319586        2287.2698453608245        2287.3834020618556        2287.5254639175255        2287.6987628865977        2287.9003608247422        2288.1142268041235        2288.2998453608247        2288.3825773195877        2288.2670618556699        2287.8953608247425        2287.3015979381444        2286.5679896907218        2285.7444329896907        2284.8279381443299        2283.7747938144330        2282.5169072164949        2281.0025257731959        2279.3195876288660        2278.0690206185568        2672.5925257731960        3139.1073076923076        3355.6640109890109        3487.7822802197798        3549.2290384615385        3553.0245054945053        3510.8978846153846        3433.2358241758243        3329.2741483516484        3206.9497527472527        3073.1310714285714        2876.2246391752578        2615.1994329896906        2362.9418041237113        2126.9787628865979        1802.9536097560976        1443.3000000000000        1209.0326243902439        1063.7222634146342        950.86622413119869        820.21308082780149        715.82795782897301        633.11311987504871        567.63080827801639        515.54064818430288        473.74998047637638        439.90620851229983        412.29113627489261        389.67092151503317        371.14295587661064        356.00975009761811        343.69554080437325        333.70466224131195        325.61003123779767        319.05541975790703        313.75667317454116        309.49198360015617        306.07763373682150        303.33240140570086        301.04071846934795     
   2346.4971134020616        2346.4931958762886        2346.4822680412371        2346.4682989690723        2346.4604639175259        2346.4782989690721        2346.5560824742265        2346.7415463917528        2347.0777319587628        2347.5645360824742        2347.8820103092785        2347.9689690721648        2348.0789175257732        2348.2157731958764        2348.3813402061855        2348.5709793814431        2348.7654123711341        2348.9183505154638        2348.9454123711339        2348.7361340206185        2348.2134536082476        2347.3912886597936        2346.3260824742270        2345.0238659793813        2343.4060824742269        2341.3028350515465        2338.4345876288662        2334.3759793814434        2328.4499484536082        2317.8667525773199        3101.8142857142857        3633.9650000000001        3936.9570054945052        4075.0605447470816        4115.0162256809335        4091.5407782101165        4021.6378988326846        3900.3419780219779        3747.1056318681317        3575.9247527472526        3395.2816208791210        3211.9728571428568        3031.5422802197800        2736.1035567010308        2435.0057216494847        2162.8116494845362        1830.0197560975610        1440.7276585365853        1198.6969317073172        1054.9207024390244        937.76969933619682        810.93467395548612        709.72362358453722        629.44517766497449        565.68734869191712        514.71194845763364        473.57450214759854        440.07891448652867        412.63857868020301        390.10291682936349        371.59983209683719        356.42443186255366        343.98097618117924        333.76506052323305        325.36520109332287        318.46348691917217        312.82125341663408        308.24394767668878        304.52946895743850        301.41467786021087     
