 -0.700E+01 -0.700E+01 -0.700E+01  0.000E+00  0.158E+02  0.152E+02  0.151E+02  0.150E+02  0.150E+02  0.149E+02  0.149E+02  0.148E+02  0.149E+02  0.148E+02  0.148E+02  0.148E+02  0.148E+02  0.148E+02  0.148E+02  0.148E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.150E+02  0.150E+02  0.151E+02  0.152E+02  0.152E+02  0.153E+02  0.154E+02  0.153E+02  0.152E+02  0.150E+02  0.147E+02  0.140E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.140E+02  0.147E+02  0.150E+02  0.152E+02  0.153E+02  0.154E+02  0.153E+02  0.152E+02  0.152E+02  0.151E+02  0.150E+02  0.150E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.149E+02  0.148E+02  0.148E+02  0.148E+02  0.148E+02  0.148E+02  0.148E+02  0.148E+02  0.149E+02  0.148E+02  0.149E+02  0.149E+02  0.150E+02  0.150E+02  0.151E+02  0.152E+02  0.158E+02  0.000E+00 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.000E+00  0.000E+00  0.000E+00  0.128E+02  0.000E+00  0.000E+00  0.128E+02  0.000E+00  0.000E+00  0.127E+02  0.127E+02  0.000E+00  0.000E+00  0.109E+02  0.127E+02  0.000E+00  0.118E+02  0.111E+02  0.112E+02  0.109E+02  0.102E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.105E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.102E+02  0.105E+02  0.104E+02  0.104E+02  0.101E+02  0.947E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.947E+01  0.101E+02  0.104E+02  0.104E+02  0.105E+02  0.102E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.105E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.102E+02  0.109E+02  0.112E+02  0.111E+02  0.118E+02  0.000E+00  0.127E+02  0.109E+02  0.000E+00  0.000E+00  0.127E+02  0.127E+02  0.000E+00  0.000E+00  0.128E+02  0.000E+00  0.000E+00  0.128E+02  0.000E+00  0.000E+00  0.000E+00 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.000E+00  0.000E+00  0.114E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.128E+02  0.000E+00  0.122E+02  0.116E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.119E+02  0.120E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.126E+02  0.117E+02  0.115E+02  0.111E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.763E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.763E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.111E+02  0.115E+02  0.117E+02  0.126E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.120E+02  0.119E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.116E+02  0.122E+02  0.000E+00  0.128E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.114E+02  0.000E+00  0.000E+00 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.000E+00  0.116E+02  0.108E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.106E+02  0.126E+02  0.118E+02  0.115E+02  0.112E+02  0.108E+02  0.996E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.708E+01  0.682E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.682E+01  0.708E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.996E+01  0.108E+02  0.112E+02  0.115E+02  0.118E+02  0.126E+02  0.106E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.108E+02  0.116E+02  0.000E+00 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.123E+02  0.123E+02  0.119E+02  0.116E+02  0.113E+02  0.109E+02  0.106E+02  0.102E+02  0.990E+01  0.957E+01  0.925E+01  0.895E+01  0.866E+01  0.837E+01  0.804E+01  0.764E+01  0.713E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.713E+01  0.764E+01  0.804E+01  0.837E+01  0.866E+01  0.895E+01  0.925E+01  0.957E+01  0.990E+01  0.102E+02  0.106E+02  0.109E+02  0.113E+02  0.116E+02  0.119E+02  0.123E+02  0.123E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.118E+02  0.125E+02  0.120E+02  0.117E+02  0.114E+02  0.111E+02  0.108E+02  0.104E+02  0.101E+02  0.979E+01  0.948E+01  0.918E+01  0.888E+01  0.857E+01  0.824E+01  0.785E+01  0.734E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.734E+01  0.785E+01  0.824E+01  0.857E+01  0.888E+01  0.918E+01  0.948E+01  0.979E+01  0.101E+02  0.104E+02  0.108E+02  0.111E+02  0.114E+02  0.117E+02  0.120E+02  0.125E+02  0.118E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.105E+02  0.126E+02  0.120E+02  0.118E+02  0.115E+02  0.112E+02  0.109E+02  0.106E+02  0.102E+02  0.991E+01  0.960E+01  0.930E+01  0.901E+01  0.870E+01  0.837E+01  0.798E+01  0.748E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.748E+01  0.798E+01  0.837E+01  0.870E+01  0.901E+01  0.930E+01  0.960E+01  0.991E+01  0.102E+02  0.106E+02  0.109E+02  0.112E+02  0.115E+02  0.118E+02  0.120E+02  0.126E+02  0.105E+02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.955E+01  0.126E+02  0.121E+02  0.119E+02  0.116E+02  0.113E+02  0.110E+02  0.106E+02  0.103E+02  0.100E+02  0.969E+01  0.939E+01  0.909E+01  0.879E+01  0.846E+01  0.807E+01  0.757E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.757E+01  0.807E+01  0.846E+01  0.879E+01  0.909E+01  0.939E+01  0.969E+01  0.100E+02  0.103E+02  0.106E+02  0.110E+02  0.113E+02  0.116E+02  0.119E+02  0.121E+02  0.126E+02  0.955E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.897E+01  0.126E+02  0.121E+02  0.119E+02  0.117E+02  0.113E+02  0.110E+02  0.107E+02  0.104E+02  0.101E+02  0.975E+01  0.945E+01  0.915E+01  0.885E+01  0.852E+01  0.813E+01  0.763E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.763E+01  0.813E+01  0.852E+01  0.885E+01  0.915E+01  0.945E+01  0.975E+01  0.101E+02  0.104E+02  0.107E+02  0.110E+02  0.113E+02  0.117E+02  0.119E+02  0.121E+02  0.126E+02  0.897E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.700E+01 -0.700E+01 -0.700E+01
 -0.700E+01 -0.700E+01 -0.700E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.867E+01  0.126E+02  0.121E+02  0.119E+02  0.117E+02  0.114E+02  0.111E+02  0.107E+02  0.104E+02  0.101E+02  0.979E+01  0.949E+01  0.919E+01  0.889E+01  0.856E+01  0.817E+01  0.767E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.767E+01  0.817E+01  0.856E+01  0.889E+01  0.919E+01  0.949E+01  0.979E+01  0.101E+02  0.104E+02  0.107E+02  0.111E+02  0.114E+02  0.117E+02  0.119E+02  0.121E+02  0.126E+02  0.867E+01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00 -0.700E+01 -0.700E+01 -0.700E+01
